no;exper;treat;age;educ;black;hisp;married;nodegr;re74;re75;re78;re74.miss
1730;0;0;26;16;0;0;1;0;32300;27800;32500;0
1731;0;0;41;16;0;0;1;0;32300;31300;0;0
1732;0;0;43;14;0;0;1;0;32300;31400;31000;0
1733;0;0;28;13;0;0;1;0;32300;31700;40600;0
1734;0;0;28;12;1;0;1;0;32300;32200;39900;0
1735;0;0;27;16;0;0;1;0;32300;32200;39200;0
1736;0;0;32;12;0;0;1;0;32300;32200;32500;0
1737;0;0;31;12;0;0;1;0;32300;32200;32500;0
1738;0;0;38;17;0;0;0;0;32300;32200;43300;0
1739;0;0;43;12;0;0;0;0;32300;33500;34000;0
1740;0;0;34;17;0;0;1;0;32300;34000;34000;0
1741;0;0;22;14;0;0;1;0;32300;41200;32500;0
1742;0;0;50;14;0;0;1;0;32600;27900;27300;0
1743;0;0;44;14;0;0;1;0;32700;29500;27000;0
1744;0;0;53;12;0;0;1;0;32900;31500;18900;0
1745;0;0;47;12;0;0;1;0;32900;27800;18900;0
1746;0;0;47;12;0;0;1;0;32900;27800;18900;0
1747;0;0;41;16;1;0;1;0;33300;23300;22200;0
1748;0;0;41;16;1;0;1;0;33300;23300;22200;0
1749;0;0;41;16;1;0;1;0;33300;23300;22200;0
1750;0;0;48;16;0;0;1;0;33300;26100;31900;0
1751;0;0;48;16;0;0;1;0;33300;26100;31900;0
1752;0;0;36;13;0;0;1;0;33300;28600;28400;0
1753;0;0;49;12;0;0;1;0;33300;28600;32600;0
1754;0;0;33;17;1;0;1;0;33300;29500;17700;0
1755;0;0;49;14;0;0;1;0;33300;30400;29600;0
1756;0;0;36;12;0;0;1;0;33300;30400;31000;0
1757;0;0;50;17;0;0;1;0;33300;30400;25900;0
1758;0;0;36;12;0;0;1;0;33300;30400;41400;0
1759;0;0;27;16;0;0;1;0;33300;30400;0;0
1760;0;0;52;16;0;0;1;0;33300;30800;28800;0
1761;0;0;38;12;0;0;1;0;33300;31300;31800;0
1762;0;0;25;14;0;0;1;0;33300;31300;35800;0
1763;0;0;33;17;0;0;1;0;33300;31900;35500;0
1764;0;0;30;12;0;0;1;0;33300;32000;37700;0
1765;0;0;53;12;0;0;1;0;33300;32200;33500;0
1766;0;0;34;12;0;0;1;0;33300;32600;31000;0
1767;0;0;36;12;0;0;1;0;33300;33100;34000;0
1768;0;0;42;13;0;0;1;0;33300;33100;44300;0
1769;0;0;34;12;0;0;1;0;33300;34000;32500;0
1770;0;0;29;17;0;0;1;0;33300;34000;27000;0
1771;0;0;52;12;0;0;1;0;33300;34200;28700;0
1772;0;0;42;14;0;0;1;0;33300;37600;48800;0
1773;0;0;53;15;0;0;1;0;33300;37600;38400;0
1774;0;0;32;13;1;0;1;0;33300;37600;46900;0
1775;0;0;39;12;0;0;1;0;33300;39400;28100;0
1776;0;0;28;16;0;0;1;0;33300;39400;34700;0
1777;0;0;28;12;1;0;1;0;33500;26900;25100;0
1778;0;0;26;14;0;0;1;0;33500;36000;34600;0
1779;0;0;25;14;1;0;1;0;33700;17700;25100;0
1780;0;0;52;12;0;0;1;0;33900;47600;39000;0
1781;0;0;35;16;0;0;1;0;34100;26900;31000;0
1782;0;0;44;12;0;0;1;0;34100;32000;35500;0
1783;0;0;33;15;0;0;1;0;34100;34000;33200;0
1784;0;0;29;12;0;1;1;0;34300;26500;39200;0
1785;0;0;53;16;0;0;1;0;34300;28600;22200;0
1786;0;0;26;16;0;0;1;0;34300;32200;36900;0
1787;0;0;37;17;0;0;1;0;34300;35800;41400;0
1788;0;0;45;12;0;0;1;0;34300;35800;31000;0
1789;0;0;27;17;0;0;1;0;34300;37600;39300;0
1790;0;0;38;12;1;0;1;0;34500;23600;19200;0
1791;0;0;34;13;0;0;1;0;34500;31500;33400;0
1792;0;0;34;12;0;0;1;0;34700;30400;39900;0
1793;0;0;32;14;0;0;1;0;34900;35800;41400;0
1794;0;0;32;12;0;0;0;0;35100;32200;27300;0
1795;0;0;29;14;0;0;1;0;35300;16100;20700;0
1796;0;0;38;12;1;0;1;0;35300;25100;36900;0
1797;0;0;25;14;1;0;1;0;35300;25600;33100;0
1798;0;0;35;12;0;0;1;0;35300;26900;32500;0
1799;0;0;35;12;0;0;1;0;35300;26900;32500;0
1800;0;0;31;17;0;0;1;0;35300;31800;62100;0
1801;0;0;49;12;0;0;1;0;35300;32200;47300;0
1802;0;0;55;12;0;0;1;0;35300;32200;25900;0
1803;0;0;32;12;0;0;1;0;35300;32200;34000;0
1804;0;0;46;14;0;0;1;0;35300;33100;34000;0
1805;0;0;28;15;0;0;1;0;35300;34000;35500;0
1806;0;0;34;16;0;0;1;0;35300;34000;35500;0
1807;0;0;35;16;0;0;1;0;35300;34000;40500;0
1808;0;0;34;12;0;0;1;0;35300;35800;36900;0
1809;0;0;40;16;0;0;1;0;35300;35800;36900;0
1810;0;0;40;16;0;0;1;0;35300;35800;36900;0
1811;0;0;29;14;0;0;1;0;35300;37600;45800;0
1812;0;0;45;12;0;0;1;0;35300;38400;38400;0
1813;0;0;34;16;0;0;1;0;35300;39400;41700;0
1814;0;0;47;12;0;0;1;0;35300;40100;42300;0
1815;0;0;31;16;0;0;1;0;35300;41200;35500;0
1816;0;0;53;12;1;0;1;0;35300;43000;35500;0
1817;0;0;51;12;0;0;1;0;35300;44800;0;0
1818;0;0;40;16;0;0;1;0;35300;44800;56200;0
1819;0;0;27;12;0;0;1;0;35300;53900;14800;0
1820;0;0;33;16;0;1;1;0;35300;85900;96100;0
1821;0;0;41;16;0;0;1;0;35600;34000;42900;0
1822;0;0;41;16;0;0;1;0;35600;34000;42900;0
1823;0;0;33;12;0;0;1;0;35700;34000;32500;0
1824;0;0;53;13;0;0;1;0;35700;35800;35500;0
1825;0;0;45;12;0;0;1;0;35800;31500;27400;0
1826;0;0;50;17;0;0;1;0;36100;37600;13300;0
1827;0;0;37;14;0;0;1;0;36200;29400;21900;0
1828;0;0;27;16;0;0;1;0;36200;0;0;0
1829;0;0;27;16;0;0;1;0;36200;28200;40900;0
1830;0;0;48;12;0;0;1;0;36200;31300;32500;0
1831;0;0;47;12;0;0;1;0;36200;31800;42900;0
1832;0;0;47;17;0;0;1;0;36200;34000;35500;0
1833;0;0;33;15;0;0;1;0;36200;34200;35500;0
1834;0;0;32;17;0;0;1;0;36600;34000;57600;0
1835;0;0;34;14;0;0;1;0;36800;0;0;0
1836;0;0;43;17;0;0;1;0;37200;16700;30400;0
1837;0;0;31;14;0;0;1;0;37200;17900;25900;0
1838;0;0;26;12;0;0;1;0;37200;26000;26600;0
1839;0;0;29;14;0;0;0;0;37200;27300;36900;0
1840;0;0;44;17;0;0;1;0;37200;32100;37400;0
1841;0;0;36;17;0;1;1;0;37200;33300;39600;0
1842;0;0;26;17;0;0;1;0;37200;34000;44300;0
1843;0;0;28;16;0;0;1;0;37200;34000;35500;0
1844;0;0;35;17;0;0;1;0;37200;35800;39900;0
1845;0;0;52;12;0;0;1;0;37200;35800;48800;0
1846;0;0;36;13;0;0;0;0;37200;36200;44300;0
1847;0;0;28;17;0;0;1;0;37200;37500;38400;0
1848;0;0;44;17;0;0;1;0;37200;37600;36200;0
1849;0;0;37;13;0;0;1;0;37200;37600;39500;0
1850;0;0;51;12;0;0;1;0;37200;38900;35500;0
1851;0;0;50;12;0;0;1;0;37200;39000;36900;0
1852;0;0;29;12;0;0;1;0;37200;39900;27900;0
1853;0;0;32;17;0;0;1;0;37200;46500;25100;0
1854;0;0;38;14;0;0;1;0;37200;50100;44300;0
1855;0;0;47;17;0;0;1;0;37300;28900;35700;0
1856;0;0;47;17;0;0;1;0;37300;28900;35700;0
1857;0;0;31;17;0;0;1;0;38000;36700;42900;0
1858;0;0;50;16;0;0;1;0;38200;34900;34000;0
1859;0;0;39;12;0;0;1;0;38200;39400;43700;0
1860;0;0;27;13;0;0;1;0;38400;34000;11100;0
1861;0;0;46;16;0;0;1;0;38600;37600;48800;0
1862;0;0;46;16;0;0;1;0;38600;37600;48800;0
1863;0;0;33;16;0;0;1;0;38600;41200;42900;0
1864;0;0;25;16;0;0;0;0;39200;0;23400;0
1865;0;0;36;12;0;0;1;0;39200;15200;16300;0
1866;0;0;39;12;0;0;1;0;39200;24200;23600;0
1867;0;0;35;17;0;0;1;0;39200;30400;33400;0
1868;0;0;35;17;0;0;1;0;39200;30400;33400;0
1869;0;0;46;17;0;0;1;0;39200;31300;31300;0
1870;0;0;31;17;0;0;1;0;39200;33100;47300;0
1871;0;0;52;15;0;0;1;0;39200;35800;38400;0
1872;0;0;50;16;0;0;0;0;39200;35800;40600;0
1873;0;0;49;12;0;0;1;0;39200;35800;34000;0
1874;0;0;53;16;0;0;1;0;39200;35800;51700;0
1875;0;0;44;14;0;0;1;0;39200;35800;35500;0
1876;0;0;46;16;0;0;1;0;39200;35800;36900;0
1877;0;0;42;14;0;0;1;0;39200;36700;39900;0
1878;0;0;43;12;0;0;1;0;39200;36700;45800;0
1879;0;0;28;12;1;0;1;0;39200;36800;34700;0
1880;0;0;54;15;0;0;1;0;39200;37500;39300;0
1881;0;0;42;16;0;0;1;0;39200;37600;47300;0
1882;0;0;34;16;0;0;1;0;39200;37600;39900;0
1883;0;0;29;13;1;0;1;0;39200;37600;38400;0
1884;0;0;47;16;0;0;1;0;39200;39400;38400;0
1885;0;0;33;16;0;0;1;0;39200;39400;44300;0
1886;0;0;40;17;0;1;1;0;39200;41200;34000;0
1887;0;0;40;17;0;1;1;0;39200;41200;34000;0
1888;0;0;45;14;0;0;1;0;39200;42500;36900;0
1889;0;0;31;16;0;0;1;0;39200;43000;76800;0
1890;0;0;32;12;0;0;1;0;39200;43000;41400;0
1891;0;0;27;17;0;0;1;0;39200;44800;29600;0
1892;0;0;44;17;0;0;1;0;39200;44800;51700;0
1893;0;0;38;17;0;0;1;0;39200;48300;47300;0
1894;0;0;27;17;0;0;0;0;40200;41200;44300;0
1895;0;0;38;12;1;0;1;0;40600;10700;27200;0
1896;0;0;39;17;0;0;1;0;40800;0;0;0
1897;0;0;46;14;0;0;1;0;41100;30300;35500;0
1898;0;0;25;17;0;0;1;0;41100;35800;38400;0
1899;0;0;52;12;0;0;1;0;41100;37600;36900;0
1900;0;0;35;15;0;0;1;0;41100;39400;35500;0
1901;0;0;53;12;0;0;1;0;41100;43000;39900;0
1902;0;0;33;16;0;0;1;0;41100;43000;41100;0
1903;0;0;30;16;0;0;1;0;41100;43000;47300;0
1904;0;0;51;16;0;0;1;0;41100;44800;48800;0
1905;0;0;36;12;1;0;1;0;41700;37600;31000;0
1906;0;0;33;13;0;0;1;0;41700;47300;51100;0
1907;0;0;50;17;0;0;1;0;42100;0;70900;0
1908;0;0;47;16;0;0;1;0;42100;41200;44300;0
1909;0;0;36;14;0;0;1;0;42100;42100;41400;0
1910;0;0;48;12;0;0;1;0;42100;43000;36900;0
1911;0;0;48;12;0;0;1;0;42100;43000;36900;0
1912;0;0;48;17;0;0;1;0;42300;41200;41400;0
1913;0;0;37;17;0;0;1;0;42700;43900;31000;0
1914;0;0;50;17;0;0;1;0;42900;44800;39900;0
1915;0;0;34;16;0;0;1;0;43100;21300;20700;0
1916;0;0;30;12;1;0;1;0;43100;21500;26600;0
1917;0;0;28;16;0;0;1;0;43100;32200;38400;0
1918;0;0;37;12;0;0;0;0;43100;32200;32500;0
1919;0;0;46;12;0;0;1;0;43100;35800;31000;0
1920;0;0;32;12;0;1;1;0;43100;37600;38400;0
1921;0;0;29;12;0;0;0;0;43100;37600;50200;0
1922;0;0;40;16;0;0;1;0;43100;39400;45800;0
1923;0;0;44;15;0;0;1;0;43100;39400;51200;0
1924;0;0;38;12;0;0;1;0;43100;41200;36900;0
1925;0;0;51;12;0;0;1;0;43100;41400;7390;0
1926;0;0;33;17;0;0;1;0;43100;43200;40400;0
1927;0;0;31;16;0;0;0;0;43100;44400;54700;0
1928;0;0;43;17;0;0;1;0;43100;44800;41400;0
1929;0;0;45;16;0;0;1;0;43100;48300;59100;0
1930;0;0;33;17;0;0;1;0;43600;43000;40800;0
1931;0;0;25;12;0;0;1;0;43700;30400;34000;0
1932;0;0;51;12;0;0;1;0;44100;41200;48800;0
1933;0;0;41;17;0;0;1;0;44100;43900;66500;0
1934;0;0;42;12;0;0;1;0;44500;47200;70900;0
1935;0;0;37;13;0;0;1;0;45100;35800;27300;0
1936;0;0;29;17;0;0;1;0;45100;35800;0;0
1937;0;0;37;15;0;1;1;0;45100;39400;45800;0
1938;0;0;46;16;0;0;1;0;45100;46000;42900;0
1939;0;0;40;12;0;0;1;0;45100;48300;44300;0
1940;0;0;46;17;0;0;1;0;45100;57300;36900;0
1941;0;0;47;12;0;0;1;0;45100;62700;0;0
1942;0;0;34;13;0;0;1;0;45800;42100;41400;0
1943;0;0;52;17;0;0;1;0;46000;59100;70900;0
1944;0;0;52;17;0;0;1;0;46000;59100;70900;0
1945;0;0;50;12;0;0;1;0;47000;44800;8870;0
1946;0;0;49;17;0;0;1;0;47000;46500;42900;0
1947;0;0;49;17;0;0;1;0;47000;48300;44300;0
1948;0;0;49;17;0;0;1;0;47000;48300;44300;0
1949;0;0;53;12;0;0;1;0;47600;47900;50200;0
1950;0;0;33;13;0;0;1;0;49000;32200;0;0
1951;0;0;54;15;0;0;1;0;49000;35800;88700;0
1952;0;0;54;15;0;0;1;0;49000;35800;88700;0
1953;0;0;44;17;0;0;1;0;49000;43000;39900;0
1954;0;0;37;17;0;0;1;0;49000;44800;44300;0
1955;0;0;55;16;0;0;1;0;49000;46500;47900;0
1956;0;0;55;16;0;0;1;0;49000;46500;47900;0
1957;0;0;37;17;0;0;1;0;49000;46500;49500;0
1958;0;0;44;14;0;0;1;0;49000;48300;50200;0
1959;0;0;41;13;0;0;1;0;49000;48300;38400;0
1960;0;0;39;17;0;0;1;0;49000;48300;51700;0
1961;0;0;48;16;0;0;1;0;49000;50100;48800;0
1962;0;0;39;17;0;0;1;0;49000;50100;44300;0
1963;0;0;45;12;0;0;1;0;49000;50500;46500;0
1964;0;0;26;16;0;0;1;0;49000;53700;45800;0
1965;0;0;34;16;0;0;1;0;49000;62700;54700;0
1966;0;0;47;16;0;0;1;0;49000;62700;65000;0
1967;0;0;55;16;0;0;1;0;49000;71600;35100;0
1968;0;0;37;16;0;0;1;0;50000;41200;39900;0
1969;0;0;43;17;0;0;1;0;50000;48300;51400;0
1970;0;0;43;16;0;0;1;0;50000;50100;53000;0
1971;0;0;33;17;0;0;1;0;50900;39400;46100;0
1972;0;0;29;17;1;0;1;0;50900;41200;39600;0
1973;0;0;36;14;0;0;1;0;50900;43000;44300;0
1974;0;0;37;17;0;0;1;0;50900;44800;50200;0
1975;0;0;44;12;0;0;1;0;50900;44800;41400;0
1976;0;0;42;17;0;0;0;0;50900;50100;48800;0
1977;0;0;47;16;0;0;1;0;50900;53700;54700;0
1978;0;0;38;13;0;0;1;0;50900;73400;25100;0
1979;0;0;28;16;0;0;1;0;51900;48900;56200;0
1980;0;0;44;17;0;0;1;0;51900;56800;53200;0
1981;0;0;32;16;0;0;1;0;52900;48300;0;0
1982;0;0;47;17;0;0;1;0;52900;49200;54700;0
1983;0;0;28;16;0;0;1;0;52900;59100;36900;0
1984;0;0;45;15;0;0;1;0;53900;51900;45800;0
1985;0;0;52;16;0;0;1;0;53900;53700;63800;0
1986;0;0;32;12;0;0;1;0;54900;39400;40900;0
1987;0;0;33;17;0;0;1;0;54900;46500;76800;0
1988;0;0;41;17;0;0;1;0;54900;53000;50200;0
1989;0;0;42;16;0;0;1;0;54900;53700;53600;0
1990;0;0;48;16;0;0;1;0;54900;53700;73900;0
1991;0;0;48;16;0;0;1;0;54900;53700;73900;0
1992;0;0;46;12;0;0;1;0;56800;48300;73900;0
1993;0;0;48;14;0;0;1;0;56800;57300;57600;0
1994;0;0;47;14;0;0;1;0;58800;26900;32500;0
1995;0;0;36;17;0;0;1;0;58800;46500;56200;0
1996;0;0;38;16;0;0;1;0;58800;50100;38400;0
1997;0;0;48;17;1;0;1;0;58800;51800;59100;0
1998;0;0;44;17;0;0;1;0;58800;53700;53200;0
1999;0;0;38;16;0;0;1;0;58800;53700;41400;0
2000;0;0;39;14;0;0;1;0;58800;57300;74600;0
2001;0;0;41;17;0;0;1;0;59400;59400;82800;0
2002;0;0;47;16;0;0;1;0;60700;60900;78300;0
2003;0;0;47;16;0;0;1;0;60700;60900;78300;0
2004;0;0;46;16;0;0;1;0;62700;57300;63500;0
2005;0;0;30;13;0;0;1;0;62700;75200;70900;0
2006;0;0;52;17;0;0;1;0;63700;60900;59100;0
2007;0;0;40;16;0;0;1;0;66600;57300;66500;0
2008;0;0;51;12;0;0;0;0;67600;62700;71700;0
2009;0;0;47;17;0;0;1;0;68600;38700;0;0
2010;0;0;53;16;0;0;1;0;68600;39400;67200;0
2011;0;0;48;16;0;0;1;0;68600;59100;62100;0
2012;0;0;28;15;0;0;1;0;68600;62700;66500;0
2013;0;0;42;17;0;0;1;0;68600;64500;62100;0
2014;0;0;47;16;0;0;1;0;68600;71600;73900;0
2015;0;0;50;14;0;0;1;0;70500;29500;51700;0
2016;0;0;49;12;0;0;1;0;72500;71400;0;0
2017;0;0;48;15;0;0;1;0;73500;71600;85700;0
2018;0;0;51;17;0;0;1;0;74500;0;0;0
2019;0;0;32;17;0;0;1;0;76400;64500;99000;0
2020;0;0;47;16;0;0;1;0;78400;78800;97700;0
2021;0;0;37;17;0;0;1;0;82300;85000;111000;0
2022;0;0;55;17;0;0;1;0;88200;98500;88700;0
2023;0;0;49;16;0;0;1;0;94000;98500;73900;0
2024;0;0;50;16;0;0;1;0;98000;34000;34000;0
2025;0;0;28;16;0;0;1;0;98000;89500;70900;0
2026;0;0;42;16;0;0;1;0;104000;93100;1.00E+05;0
2027;0;0;45;12;0;0;1;0;137000;157000;88700;0
2028;0;0;54;3;1;0;0;1;0;0;222;0
2029;0;0;54;3;1;0;1;1;0;0;0;0
2030;0;0;54;3;1;0;1;1;0;0;0;0
2031;0;0;54;3;1;0;1;1;0;0;0;0
2032;0;0;53;4;1;0;0;1;0;0;0;0
2033;0;0;51;4;1;0;1;1;0;0;0;0
2034;0;0;51;5;1;0;0;1;0;0;0;0
2035;0;0;46;6;1;0;1;1;0;0;0;0
2036;0;0;53;6;0;0;1;1;0;0;0;0
2037;0;0;41;6;1;0;1;1;0;0;0;0
2038;0;0;45;7;1;0;1;1;0;0;11800;0
2039;0;0;53;7;0;1;0;1;0;0;0;0
2040;0;0;47;8;0;0;0;1;0;0;0;0
2041;0;0;55;8;1;0;1;1;0;0;0;0
2042;0;0;55;8;0;0;1;1;0;0;0;0
2043;0;0;53;8;1;0;1;1;0;0;0;0
2044;0;0;41;8;0;0;1;1;0;0;0;0
2045;0;0;45;8;0;0;1;1;0;0;0;0
2046;0;0;45;9;1;0;1;1;0;0;0;0
2047;0;0;46;9;0;1;1;1;0;0;0;0
2048;0;0;48;9;0;0;1;1;0;0;0;0
2049;0;0;46;9;0;1;1;1;0;0;0;0
2050;0;0;45;9;1;0;1;1;0;0;0;0
2051;0;0;54;9;0;0;1;1;0;0;0;0
2052;0;0;23;9;1;0;0;1;0;0;219;0
2053;0;0;40;10;0;1;1;1;0;0;0;0
2054;0;0;54;10;1;0;1;1;0;0;0;0
2055;0;0;54;10;1;0;1;1;0;0;0;0
2056;0;0;25;11;1;0;0;1;0;0;3690;0
2057;0;0;41;11;0;0;1;1;0;0;14500;0
2058;0;0;23;11;1;0;0;1;0;0;0;0
2059;0;0;23;11;1;0;0;1;0;0;0;0
2060;0;0;52;8;0;0;1;1;0;0;0;0
2061;0;0;45;9;0;0;1;1;0;0;0;0
2062;0;0;40;8;0;0;1;1;0;0;0;0
2063;0;0;37;10;0;0;1;1;0;0;0;0
2064;0;0;48;11;0;0;1;1;0;0;11800;0
2065;0;0;36;9;0;0;1;1;0;0;0;0
2066;0;0;40;7;0;0;1;1;0;0;8870;0
2067;0;0;40;7;0;0;1;1;0;0;8870;0
2068;0;0;38;11;0;0;1;1;0;0;0;0
2069;0;0;53;7;0;0;1;1;0;0;0;0
2070;0;0;52;10;1;0;1;1;0;0;0;0
2071;0;0;52;7;0;0;1;1;0;0;0;0
2072;0;0;43;9;1;0;1;1;0;0;0;0
2073;0;0;54;4;1;0;1;1;0;0;0;0
2074;0;0;46;6;0;0;1;1;0;0;0;0
2075;0;0;40;8;0;0;1;1;0;0;0;0
2076;0;0;53;8;0;0;1;1;0;0;0;0
2077;0;0;50;11;0;0;1;1;0;0;10300;0
2078;0;0;33;11;0;0;1;1;0;0;0;0
2079;0;0;33;11;0;0;1;1;0;0;0;0
2080;0;0;52;8;0;0;1;1;0;0;0;0
2081;0;0;49;4;1;0;1;1;0;0;0;0
2082;0;0;50;8;0;0;1;1;0;0;0;0
2083;0;0;41;8;0;0;1;1;0;0;7090;0
2084;0;0;53;9;0;0;1;1;0;0;0;0
2085;0;0;48;11;0;0;0;1;0;0;0;0
2086;0;0;31;9;0;0;1;1;0;0;0;0
2087;0;0;42;8;0;0;1;1;0;0;0;0
2088;0;0;54;10;0;0;1;1;0;0;0;0
2089;0;0;50;10;0;0;1;1;0;0;0;0
2090;0;0;48;6;0;1;1;1;0;0;0;0
2091;0;0;22;9;0;0;1;1;0;0;16800;0
2092;0;0;41;8;0;0;1;1;0;0;0;0
2093;0;0;41;8;0;0;1;1;0;0;0;0
2094;0;0;45;9;0;0;1;1;0;313;4060;0
2095;0;0;21;8;1;0;0;1;0;895;2310;0
2096;0;0;46;8;0;0;1;1;0;8950;0;0
2097;0;0;46;8;0;0;1;1;0;8950;0;0
2098;0;0;21;11;1;0;0;1;0;9850;5620;0
2099;0;0;53;8;0;0;1;1;0;14300;0;0
2100;0;0;53;6;0;0;1;1;0;17200;45800;0
2101;0;0;34;11;0;0;1;1;0;19700;14800;0
2102;0;0;49;9;0;0;1;1;0;21500;69500;0
2103;0;0;28;11;0;0;1;1;0;62700;118000;0
2104;0;0;43;3;1;0;1;1;17.6;0;0;0
2105;0;0;52;6;1;0;1;1;235;1250;1480;0
2106;0;0;54;8;0;0;1;1;294;537;296;0
2107;0;0;52;7;1;0;0;1;294;5010;0;0
2108;0;0;29;11;1;0;1;1;784;0;23600;0
2109;0;0;37;9;0;0;0;1;940;3540;1150;0
2110;0;0;38;2;0;0;0;1;1080;6270;2960;0
2111;0;0;20;10;0;0;0;1;1380;3520;9310;0
2112;0;0;31;6;1;0;0;1;1410;555;16100;0
2113;0;0;23;10;1;0;0;1;1470;5370;0;0
2114;0;0;19;11;1;0;0;1;1570;0;0;0
2115;0;0;20;11;0;0;1;1;1570;3220;2960;0
2116;0;0;35;9;1;0;0;1;1570;5370;5910;0
2117;0;0;21;10;1;0;0;1;1570;8150;8280;0
2118;0;0;41;8;1;0;1;1;1720;8380;7390;0
2119;0;0;41;8;1;0;1;1;1720;8380;7390;0
2120;0;0;42;8;0;0;1;1;1760;0;8870;0
2121;0;0;42;8;0;0;1;1;1760;0;8870;0
2122;0;0;20;8;1;0;0;1;1880;3650;1020;0
2123;0;0;30;9;1;0;0;1;1960;163;16800;0
2124;0;0;29;10;1;0;0;1;2040;2690;0;0
2125;0;0;22;11;1;0;0;1;2350;0;879;0
2126;0;0;25;10;1;0;0;1;2840;5370;11400;0
2127;0;0;20;8;1;0;0;1;2940;1840;1230;0
2128;0;0;55;7;0;0;0;1;2940;8340;0;0
2129;0;0;20;10;0;0;0;1;2940;8950;10300;0
2130;0;0;40;4;1;0;0;1;2960;1930;1030;0
2131;0;0;52;0;0;0;1;1;3130;0;296;0
2132;0;0;22;9;1;0;0;1;3130;4350;13300;0
2133;0;0;24;10;1;0;0;1;3150;3900;7450;0
2134;0;0;19;11;0;0;0;1;3220;12500;14800;0
2135;0;0;51;7;0;0;1;1;3290;8950;0;0
2136;0;0;19;6;1;0;0;1;3530;0;0;0
2137;0;0;50;10;1;0;1;1;3530;0;0;0
2138;0;0;23;11;0;1;0;1;3530;2690;8130;0
2139;0;0;38;3;1;0;1;1;3720;5730;17700;0
2140;0;0;38;3;1;0;1;1;3720;5730;17700;0
2141;0;0;20;11;0;0;0;1;3840;9850;13300;0
2142;0;0;43;10;1;0;1;1;3920;2150;0;0
2143;0;0;30;6;1;0;1;1;3920;3400;4430;0
2144;0;0;35;10;1;0;1;1;3920;3800;7800;0
2145;0;0;35;10;1;0;1;1;3920;3800;7800;0
2146;0;0;35;10;1;0;1;1;3920;3800;7800;0
2147;0;0;40;10;0;0;1;1;3920;4830;7250;0
2148;0;0;44;11;1;0;1;1;3920;5370;2960;0
2149;0;0;23;10;1;0;0;1;3920;7160;6650;0
2150;0;0;41;8;1;0;1;1;3920;11200;5910;0
2151;0;0;39;5;1;0;1;1;4050;13400;14600;0
2152;0;0;39;5;1;0;1;1;4050;13400;14600;0
2153;0;0;39;5;1;0;1;1;4050;13400;14600;0
2154;0;0;25;11;1;0;0;1;4060;11600;0;0
2155;0;0;19;11;0;0;0;1;4110;4650;8570;0
2156;0;0;23;6;0;0;1;1;4110;7160;8130;0
2157;0;0;38;9;1;0;1;1;4230;7940;11200;0
2158;0;0;50;9;1;0;1;1;4330;7470;6380;0
2159;0;0;18;11;0;0;0;1;4350;32300;2360;0
2160;0;0;22;11;1;0;1;1;4450;6190;14600;0
2161;0;0;19;10;1;0;0;1;4700;3440;2360;0
2162;0;0;25;10;1;0;1;1;4700;4280;4950;0
2163;0;0;47;6;1;0;1;1;4700;4300;13500;0
2164;0;0;47;4;0;0;1;1;4700;8590;24600;0
2165;0;0;51;7;0;0;1;1;4700;8950;11100;0
2166;0;0;19;9;0;0;1;1;4860;6090;10600;0
2167;0;0;24;8;1;0;1;1;4900;5370;8130;0
2168;0;0;19;10;0;0;0;1;5090;4300;14800;0
2169;0;0;44;11;1;0;0;1;5170;6270;0;0
2170;0;0;52;8;0;0;1;1;5290;0;6800;0
2171;0;0;20;9;0;0;1;1;5390;8950;13300;0
2172;0;0;24;11;1;0;1;1;5430;0;1330;0
2173;0;0;19;11;1;0;1;1;5490;7590;11300;0
2174;0;0;22;11;1;0;0;1;5490;13400;8870;0
2175;0;0;30;6;1;0;1;1;5680;0;0;0
2176;0;0;50;10;1;0;1;1;5680;0;0;0
2177;0;0;20;8;0;0;0;1;5680;3580;7240;0
2178;0;0;26;8;1;0;1;1;5680;4300;7090;0
2179;0;0;46;6;1;0;0;1;5840;9680;7870;0
2180;0;0;38;10;1;0;1;1;5880;0;0;0
2181;0;0;25;8;0;0;1;1;5880;0;8870;0
2182;0;0;24;9;1;0;0;1;5880;5370;13300;0
2183;0;0;55;3;1;0;1;1;5880;5370;4140;0
2184;0;0;40;5;1;0;1;1;5880;5370;22200;0
2185;0;0;25;9;1;0;1;1;5880;6270;12600;0
2186;0;0;43;7;1;0;1;1;5880;6820;296;0
2187;0;0;18;11;1;0;0;1;5880;6930;9460;0
2188;0;0;28;7;1;0;1;1;5880;8140;1480;0
2189;0;0;52;4;1;0;1;1;5880;11600;22200;0
2190;0;0;22;8;1;0;1;1;5880;12000;857;0
2191;0;0;34;7;1;0;1;1;5880;12500;14800;0
2192;0;0;25;9;0;0;0;1;5880;13400;12100;0
2193;0;0;43;10;0;0;1;1;5880;17900;20700;0
2194;0;0;31;9;1;0;1;1;6020;5620;10200;0
2195;0;0;27;8;1;0;0;1;6270;6620;7390;0
2196;0;0;22;11;0;0;1;1;6440;5820;2220;0
2197;0;0;32;11;1;0;1;1;6520;0;931;0
2198;0;0;49;5;1;0;0;1;6580;5730;12600;0
2199;0;0;55;8;0;0;1;1;6660;3820;4260;0
2200;0;0;20;11;0;0;1;1;6660;5370;1180;0
2201;0;0;33;8;1;0;1;1;6660;8580;9170;0
2202;0;0;22;11;0;0;1;1;6800;1790;7390;0
2203;0;0;26;8;1;0;1;1;6860;3580;1990;0
